problem_id,attempts,difficulty,skill
80842,90,0.8555555555555555,Square Root
80846,88,0.7954545454545454,Square Root
80850,60,0.7,Square Root
80854,84,0.8214285714285714,Square Root
80858,75,0.84,Square Root
80862,64,0.734375,Square Root
80866,82,0.7682926829268293,Square Root
80870,71,0.8309859154929577,Square Root
80874,89,0.7528089887640449,Square Root
80878,82,0.8414634146341463,Square Root
80882,91,0.7802197802197802,Square Root
80886,69,0.8260869565217391,Square Root
80890,81,0.8271604938271605,Square Root
80894,78,0.8717948717948718,Square Root
80895,10,0.4,Square Root
80896,7,0.8571428571428571,Square Root
80897,9,0.5555555555555556,Square Root
80898,99,0.8383838383838383,Square Root
80902,83,0.6987951807228916,Square Root
80906,79,0.7721518987341772,Square Root
80946,92,0.6739130434782609,Polynomial Factors
81009,90,0.6777777777777778,Polynomial Factors
81096,93,0.8494623655913979,Graph Shape
81097,114,0.8508771929824561,Addition and Subtraction Integers
81098,92,0.9130434782608695,Graph Shape
81099,21,0.7142857142857143,Table
81100,32,0.5,Graph Shape
81109,96,0.22916666666666666,Addition and Subtraction Positive Decimals
81115,236,0.847457627118644,Equation Solving Two or Fewer Steps
81116,235,0.8127659574468085,Equation Solving More Than Two Steps
81120,157,0.8598726114649682,Pythagorean Theorem
81123,155,0.8387096774193549,Pythagorean Theorem
81126,174,0.764367816091954,Pythagorean Theorem
81129,169,0.8461538461538461,Pythagorean Theorem
81132,167,0.7904191616766467,Pythagorean Theorem
81135,146,0.7808219178082192,Pythagorean Theorem
81138,143,0.7972027972027972,Pythagorean Theorem
81141,158,0.8037974683544303,Pythagorean Theorem
81144,182,0.8406593406593407,Pythagorean Theorem
81147,167,0.8502994011976048,Pythagorean Theorem
81151,158,0.8227848101265823,Pythagorean Theorem
81154,171,0.783625730994152,Pythagorean Theorem
81157,145,0.7655172413793103,Pythagorean Theorem
81160,150,0.8066666666666666,Pythagorean Theorem
81163,152,0.8947368421052632,Pythagorean Theorem
81166,161,0.84472049689441,Pythagorean Theorem
81169,164,0.8414634146341463,Pythagorean Theorem
81172,153,0.8366013071895425,Pythagorean Theorem
81175,149,0.8456375838926175,Pythagorean Theorem
81183,22,0.6363636363636364,Pythagorean Theorem
81186,27,0.5925925925925926,Pythagorean Theorem
81189,39,0.5128205128205128,Pythagorean Theorem
81192,30,0.6,Pythagorean Theorem
81195,25,0.64,Pythagorean Theorem
81198,29,0.5172413793103449,Pythagorean Theorem
81201,32,0.5,Pythagorean Theorem
81204,21,0.6190476190476191,Pythagorean Theorem
81207,29,0.6206896551724138,Pythagorean Theorem
81210,31,0.7741935483870968,Pythagorean Theorem
82858,67,0.9104477611940298,Nets of 3D Figures
82889,67,0.7910447761194029,Nets of 3D Figures
82891,64,0.515625,Nets of 3D Figures
82928,69,0.391304347826087,Surface Area Rectangular Prism
83126,82,0.7560975609756098,Volume Rectangular Prism
83127,2,0.0,Unit Conversion Within a System
83289,157,0.6178343949044586,Volume Prism
83290,126,0.5,Volume Prism
83291,46,0.043478260869565216,Area Circle
83292,63,0.14285714285714285,Area Circle
84015,57,0.9122807017543859,Scientific Notation
84122,1,0.0,Least Common Multiple
84331,148,0.6891891891891891,Estimation
84332,122,0.5819672131147541,Estimation
84374,148,0.5878378378378378,Estimation
84375,124,0.5967741935483871,Estimation
84388,156,0.7628205128205128,Addition and Subtraction Positive Decimals
84389,129,0.8449612403100775,Addition and Subtraction Positive Decimals
84390,156,0.7948717948717948,Addition and Subtraction Positive Decimals
84391,123,0.8292682926829268,Addition and Subtraction Positive Decimals
84392,14,0.8571428571428571,Addition and Subtraction Fractions
84393,13,1.0,Addition and Subtraction Fractions
84394,12,1.0,Addition and Subtraction Fractions
84395,12,0.9166666666666666,Addition and Subtraction Fractions
84396,7,0.7142857142857143,Multiplication Fractions
84397,155,0.6,Addition and Subtraction Positive Decimals
84398,131,0.5190839694656488,Addition and Subtraction Positive Decimals
84399,151,0.8874172185430463,Addition and Subtraction Positive Decimals
84400,128,0.671875,Addition and Subtraction Positive Decimals
84401,7,0.5714285714285714,Multiplication Fractions
84402,4,1.0,Division Fractions
84403,6,1.0,Equation Solving Two or Fewer Steps
84404,6,0.8333333333333334,Equation Solving Two or Fewer Steps
84406,6,1.0,Equation Solving Two or Fewer Steps
84455,130,0.6307692307692307,Multiplication and Division Positive Decimals
84456,122,0.7131147540983607,Multiplication and Division Positive Decimals
84457,104,0.7596153846153846,Multiplication and Division Positive Decimals
84458,105,0.819047619047619,Multiplication and Division Positive Decimals
84459,123,0.8536585365853658,Multiplication and Division Positive Decimals
84460,120,0.85,Multiplication and Division Positive Decimals
84461,3,1.0,Estimation
84462,34,0.5294117647058824,Estimation
84517,33,0.3939393939393939,Estimation
84519,34,0.6764705882352942,Multiplication and Division Positive Decimals
84521,22,0.45454545454545453,Multiplication and Division Positive Decimals
84522,50,0.34,Multiplication and Division Positive Decimals
84524,50,0.72,Multiplication and Division Positive Decimals
84526,50,0.6,Multiplication and Division Positive Decimals
84527,90,0.6,Picking Equation and Inequality from Choices
84557,13,0.3076923076923077,Picking Equation and Inequality from Choices
84558,16,0.5625,Estimation
84559,13,0.46153846153846156,Estimation
84560,126,0.47619047619047616,Multiplication and Division Positive Decimals
84561,12,0.6666666666666666,Multiplication and Division Positive Decimals
84562,77,0.4935064935064935,Multiplication and Division Positive Decimals
84563,11,0.8181818181818182,Multiplication and Division Positive Decimals
84564,78,0.1794871794871795,Number Line
84565,10,0.0,Number Line
84568,73,0.3972602739726027,Fraction Of
84569,10,0.3,Fraction Of
84589,492,0.758130081300813,"Order of Operations +,-,/,* () positive reals"
84590,353,0.7308781869688386,"Order of Operations +,-,/,* () positive reals"
84591,342,0.7543859649122807,"Order of Operations +,-,/,* () positive reals"
84592,358,0.723463687150838,"Order of Operations +,-,/,* () positive reals"
84593,319,0.7962382445141066,"Order of Operations +,-,/,* () positive reals"
84594,417,0.7721822541966427,"Order of Operations +,-,/,* () positive reals"
84595,329,0.7993920972644377,"Order of Operations +,-,/,* () positive reals"
84596,329,0.7811550151975684,"Order of Operations +,-,/,* () positive reals"
84597,371,0.7924528301886793,"Order of Operations +,-,/,* () positive reals"
84598,345,0.7681159420289855,"Order of Operations +,-,/,* () positive reals"
84599,469,0.7142857142857143,"Order of Operations +,-,/,* () positive reals"
84600,386,0.7046632124352331,"Order of Operations +,-,/,* () positive reals"
84601,411,0.7153284671532847,"Order of Operations +,-,/,* () positive reals"
84602,344,0.752906976744186,"Order of Operations +,-,/,* () positive reals"
84603,354,0.7203389830508474,"Order of Operations +,-,/,* () positive reals"
84604,407,0.7936117936117936,"Order of Operations +,-,/,* () positive reals"
84605,376,0.7367021276595744,"Order of Operations +,-,/,* () positive reals"
84606,343,0.7988338192419825,"Order of Operations +,-,/,* () positive reals"
84607,327,0.7553516819571865,"Order of Operations +,-,/,* () positive reals"
84608,359,0.7381615598885793,"Order of Operations +,-,/,* () positive reals"
84609,331,0.7583081570996979,"Order of Operations +,-,/,* () positive reals"
84610,344,0.7790697674418605,"Order of Operations +,-,/,* () positive reals"
84611,356,0.7134831460674157,"Order of Operations +,-,/,* () positive reals"
84612,381,0.7847769028871391,"Order of Operations +,-,/,* () positive reals"
84613,364,0.7554945054945055,"Order of Operations +,-,/,* () positive reals"
84614,345,0.7130434782608696,"Order of Operations +,-,/,* () positive reals"
84615,339,0.7404129793510325,"Order of Operations +,-,/,* () positive reals"
84616,349,0.7707736389684814,"Order of Operations +,-,/,* () positive reals"
84617,402,0.7388059701492538,"Order of Operations +,-,/,* () positive reals"
84618,356,0.7640449438202247,"Order of Operations +,-,/,* () positive reals"
84619,24,0.625,Percent Of
84620,41,0.6585365853658537,Percent Of
84621,26,0.6923076923076923,Percent Of
84622,40,0.55,Percent Of
84623,29,0.7586206896551724,Percent Of
84624,40,0.775,Percent Of
84625,30,0.7666666666666667,Percent Of
84626,31,0.8387096774193549,Percent Of
84627,29,0.6551724137931034,Percent Of
84628,28,0.5357142857142857,Percent Of
84629,333,0.8828828828828829,Order of Operations All
84632,547,0.7824497257769653,Order of Operations All
84635,380,0.8210526315789474,Order of Operations All
84638,337,0.8130563798219584,Order of Operations All
84641,376,0.8776595744680851,Order of Operations All
84644,449,0.8819599109131403,Order of Operations All
84647,354,0.7937853107344632,Order of Operations All
84650,400,0.8675,Order of Operations All
84653,366,0.8715846994535519,Order of Operations All
84656,347,0.8357348703170029,Order of Operations All
84659,47,0.574468085106383,Finding Percents
84660,54,0.7222222222222222,Finding Percents
84661,43,0.5348837209302325,Finding Percents
84662,57,0.47368421052631576,Finding Percents
84663,47,0.3404255319148936,Finding Percents
84664,60,0.55,Finding Percents
84665,50,0.44,Finding Percents
84666,62,0.45161290322580644,Finding Percents
84667,48,0.8125,Finding Percents
84668,52,0.6538461538461539,Finding Percents
84669,58,0.3620689655172414,Finding Percents
84670,57,0.5087719298245614,Finding Percents
84671,68,0.5294117647058824,Finding Percents
84672,62,0.41935483870967744,Finding Percents
84673,47,0.3404255319148936,Finding Percents
84674,50,0.42,Finding Percents
84675,54,0.5,Finding Percents
84676,44,0.7727272727272727,Finding Percents
84677,62,0.8064516129032258,Finding Percents
84678,49,0.4489795918367347,Finding Percents
84699,72,0.7083333333333334,Percent Of
84700,76,0.7236842105263158,Percent Of
84701,65,0.5384615384615384,Percent Of
84702,68,0.75,Percent Of
84703,72,0.7361111111111112,Percent Of
84704,73,0.7534246575342466,Percent Of
84705,82,0.6951219512195121,Percent Of
84706,74,0.8243243243243243,Percent Of
84708,83,0.7951807228915663,Percent Of
84719,252,0.9007936507936508,Conversion of Fraction Decimals Percents
84720,209,0.9330143540669856,Conversion of Fraction Decimals Percents
84721,222,0.954954954954955,Conversion of Fraction Decimals Percents
84722,201,0.9601990049751243,Conversion of Fraction Decimals Percents
84723,221,0.9411764705882353,Conversion of Fraction Decimals Percents
84724,201,0.9154228855721394,Conversion of Fraction Decimals Percents
84725,200,0.93,Conversion of Fraction Decimals Percents
84726,216,0.9212962962962963,Conversion of Fraction Decimals Percents
84727,205,0.9219512195121952,Conversion of Fraction Decimals Percents
84728,198,0.9141414141414141,Conversion of Fraction Decimals Percents
84729,71,0.7183098591549296,Absolute Value
84730,1,1.0,Absolute Value
84731,1,1.0,Absolute Value
84732,3,1.0,Absolute Value
84733,52,0.15384615384615385,Absolute Value
84734,7,1.0,Absolute Value
84735,2,1.0,Absolute Value
84736,5,0.6,Absolute Value
84737,4,0.75,Absolute Value
84738,6,0.8333333333333334,Absolute Value
84739,83,0.927710843373494,Conversion of Fraction Decimals Percents
84740,78,0.9230769230769231,Conversion of Fraction Decimals Percents
84741,208,0.9663461538461539,Conversion of Fraction Decimals Percents
84742,193,0.9326424870466321,Conversion of Fraction Decimals Percents
84743,222,0.9324324324324325,Conversion of Fraction Decimals Percents
84744,234,0.9273504273504274,Conversion of Fraction Decimals Percents
84745,193,0.9844559585492227,Conversion of Fraction Decimals Percents
84746,377,0.9416445623342176,Conversion of Fraction Decimals Percents
84749,205,0.9560975609756097,Conversion of Fraction Decimals Percents
84751,216,0.9675925925925926,Conversion of Fraction Decimals Percents
84779,57,0.7017543859649122,Conversion of Fraction Decimals Percents
84780,66,0.6060606060606061,Conversion of Fraction Decimals Percents
84781,79,0.6835443037974683,Conversion of Fraction Decimals Percents
84782,64,0.609375,Conversion of Fraction Decimals Percents
84783,81,0.8765432098765432,Conversion of Fraction Decimals Percents
84784,83,0.6385542168674698,Conversion of Fraction Decimals Percents
84785,75,0.7066666666666667,Conversion of Fraction Decimals Percents
84786,62,0.7903225806451613,Conversion of Fraction Decimals Percents
84787,70,0.6142857142857143,Conversion of Fraction Decimals Percents
84788,70,0.7285714285714285,Conversion of Fraction Decimals Percents
84829,129,0.937984496124031,Conversion of Fraction Decimals Percents
84830,69,1.0,Conversion of Fraction Decimals Percents
84831,73,0.9315068493150684,Conversion of Fraction Decimals Percents
84832,63,0.9841269841269841,Conversion of Fraction Decimals Percents
84833,102,0.9803921568627451,Conversion of Fraction Decimals Percents
84834,76,0.9605263157894737,Conversion of Fraction Decimals Percents
84835,75,0.9066666666666666,Conversion of Fraction Decimals Percents
84836,74,0.9594594594594594,Conversion of Fraction Decimals Percents
84837,90,0.9444444444444444,Conversion of Fraction Decimals Percents
84838,84,0.9642857142857143,Conversion of Fraction Decimals Percents
84879,115,0.9826086956521739,Conversion of Fraction Decimals Percents
84880,77,0.8051948051948052,Conversion of Fraction Decimals Percents
84881,62,0.9516129032258065,Conversion of Fraction Decimals Percents
84882,72,0.9305555555555556,Conversion of Fraction Decimals Percents
84883,92,0.967391304347826,Conversion of Fraction Decimals Percents
84884,67,0.9104477611940298,Conversion of Fraction Decimals Percents
84885,74,0.972972972972973,Conversion of Fraction Decimals Percents
84886,68,0.9558823529411765,Conversion of Fraction Decimals Percents
84887,72,0.9722222222222222,Conversion of Fraction Decimals Percents
84888,81,0.9506172839506173,Conversion of Fraction Decimals Percents
84889,1440,0.8381944444444445,Addition and Subtraction Integers
84890,669,0.772795216741405,Addition and Subtraction Integers
84891,525,0.7238095238095238,Addition and Subtraction Integers
84892,874,0.8157894736842105,Addition and Subtraction Integers
84893,730,0.8452054794520548,Addition and Subtraction Integers
84894,471,0.772823779193206,Addition and Subtraction Integers
84895,496,0.8387096774193549,Addition and Subtraction Integers
84896,490,0.8387755102040816,Addition and Subtraction Integers
84897,510,0.7843137254901961,Addition and Subtraction Integers
84898,498,0.8112449799196787,Addition and Subtraction Integers
84899,568,0.8045774647887324,Addition and Subtraction Integers
84900,863,0.8030127462340672,Addition and Subtraction Integers
84901,658,0.8161094224924013,Addition and Subtraction Integers
84902,454,0.76431718061674,Addition and Subtraction Integers
84903,859,0.7939464493597206,Addition and Subtraction Integers
84904,614,0.7882736156351792,Addition and Subtraction Integers
84905,526,0.7224334600760456,Addition and Subtraction Integers
84906,472,0.7648305084745762,Addition and Subtraction Integers
84907,469,0.7505330490405118,Addition and Subtraction Integers
84908,477,0.7316561844863732,Addition and Subtraction Integers
84909,104,0.8461538461538461,Conversion of Fraction Decimals Percents
84910,83,0.8433734939759037,Conversion of Fraction Decimals Percents
84911,80,0.9875,Conversion of Fraction Decimals Percents
84912,352,0.8636363636363636,Conversion of Fraction Decimals Percents
84913,95,1.0,Conversion of Fraction Decimals Percents
84914,76,0.9078947368421053,Conversion of Fraction Decimals Percents
84915,78,0.9615384615384616,Conversion of Fraction Decimals Percents
84916,66,0.9090909090909091,Conversion of Fraction Decimals Percents
84917,75,0.9733333333333334,Conversion of Fraction Decimals Percents
84918,78,0.9358974358974359,Conversion of Fraction Decimals Percents
84919,79,0.7974683544303798,Conversion of Fraction Decimals Percents
84920,76,0.75,Conversion of Fraction Decimals Percents
84921,70,0.7857142857142857,Conversion of Fraction Decimals Percents
84922,70,0.6285714285714286,Conversion of Fraction Decimals Percents
84923,69,0.9565217391304348,Conversion of Fraction Decimals Percents
84924,67,0.5671641791044776,Conversion of Fraction Decimals Percents
84925,87,0.8505747126436781,Conversion of Fraction Decimals Percents
84926,65,0.8923076923076924,Conversion of Fraction Decimals Percents
84927,67,0.6417910447761194,Conversion of Fraction Decimals Percents
84928,98,0.8061224489795918,Conversion of Fraction Decimals Percents
84929,105,0.7523809523809524,Conversion of Fraction Decimals Percents
84930,110,0.7818181818181819,Conversion of Fraction Decimals Percents
84931,81,0.4074074074074074,Conversion of Fraction Decimals Percents
84932,66,0.6363636363636364,Conversion of Fraction Decimals Percents
84933,79,0.6455696202531646,Conversion of Fraction Decimals Percents
84934,74,0.7972972972972973,Conversion of Fraction Decimals Percents
84935,60,0.5833333333333334,Conversion of Fraction Decimals Percents
84936,80,0.55,Conversion of Fraction Decimals Percents
84937,75,0.3333333333333333,Conversion of Fraction Decimals Percents
84938,78,0.2948717948717949,Conversion of Fraction Decimals Percents
84939,89,0.9887640449438202,Conversion of Fraction Decimals Percents
84940,77,0.961038961038961,Conversion of Fraction Decimals Percents
84941,74,0.9594594594594594,Conversion of Fraction Decimals Percents
84942,73,0.9452054794520548,Conversion of Fraction Decimals Percents
84943,83,0.9397590361445783,Conversion of Fraction Decimals Percents
84944,76,0.7368421052631579,Conversion of Fraction Decimals Percents
84945,96,0.9375,Conversion of Fraction Decimals Percents
84946,74,0.972972972972973,Conversion of Fraction Decimals Percents
84947,69,0.8985507246376812,Conversion of Fraction Decimals Percents
84948,69,0.9420289855072463,Conversion of Fraction Decimals Percents
84949,69,0.7101449275362319,Conversion of Fraction Decimals Percents
84950,74,0.7837837837837838,Conversion of Fraction Decimals Percents
84951,79,0.6962025316455697,Conversion of Fraction Decimals Percents
84952,89,0.7752808988764045,Conversion of Fraction Decimals Percents
84953,81,0.8148148148148148,Conversion of Fraction Decimals Percents
84954,86,0.6976744186046512,Conversion of Fraction Decimals Percents
84955,69,0.8405797101449275,Conversion of Fraction Decimals Percents
84956,83,0.6867469879518072,Conversion of Fraction Decimals Percents
84957,69,0.6666666666666666,Conversion of Fraction Decimals Percents
84958,87,0.7011494252873564,Conversion of Fraction Decimals Percents
84959,237,0.9451476793248945,Conversion of Fraction Decimals Percents
84960,225,0.9066666666666666,Conversion of Fraction Decimals Percents
84961,276,0.9420289855072463,Conversion of Fraction Decimals Percents
84962,221,0.9276018099547512,Conversion of Fraction Decimals Percents
84963,171,0.935672514619883,Conversion of Fraction Decimals Percents
84964,192,0.9270833333333334,Conversion of Fraction Decimals Percents
84965,215,0.9534883720930233,Conversion of Fraction Decimals Percents
84966,219,0.9497716894977168,Conversion of Fraction Decimals Percents
84967,227,0.947136563876652,Conversion of Fraction Decimals Percents
84968,209,0.9425837320574163,Conversion of Fraction Decimals Percents
84969,201,0.9353233830845771,Conversion of Fraction Decimals Percents
84970,205,0.9170731707317074,Conversion of Fraction Decimals Percents
84971,204,0.9117647058823529,Conversion of Fraction Decimals Percents
84972,191,0.9267015706806283,Conversion of Fraction Decimals Percents
84973,186,0.9193548387096774,Conversion of Fraction Decimals Percents
84974,352,0.8721590909090909,Conversion of Fraction Decimals Percents
84975,211,0.7156398104265402,Conversion of Fraction Decimals Percents
84976,229,0.9388646288209607,Conversion of Fraction Decimals Percents
84977,220,0.9136363636363637,Conversion of Fraction Decimals Percents
84978,174,0.9367816091954023,Conversion of Fraction Decimals Percents
84979,338,0.7514792899408284,"Order of Operations +,-,/,* () positive reals"
84980,331,0.7885196374622356,"Order of Operations +,-,/,* () positive reals"
84981,353,0.6260623229461756,"Order of Operations +,-,/,* () positive reals"
84982,352,0.7471590909090909,"Order of Operations +,-,/,* () positive reals"
84983,304,0.7861842105263158,"Order of Operations +,-,/,* () positive reals"
84984,380,0.7578947368421053,"Order of Operations +,-,/,* () positive reals"
84985,357,0.7787114845938375,"Order of Operations +,-,/,* () positive reals"
84986,359,0.649025069637883,"Order of Operations +,-,/,* () positive reals"
84987,340,0.8029411764705883,"Order of Operations +,-,/,* () positive reals"
84988,347,0.7492795389048992,"Order of Operations +,-,/,* () positive reals"
84989,356,0.7640449438202247,"Order of Operations +,-,/,* () positive reals"
84990,332,0.7620481927710844,"Order of Operations +,-,/,* () positive reals"
84991,336,0.7113095238095238,"Order of Operations +,-,/,* () positive reals"
84992,342,0.7309941520467836,"Order of Operations +,-,/,* () positive reals"
84993,339,0.7964601769911505,"Order of Operations +,-,/,* () positive reals"
84994,358,0.7402234636871509,"Order of Operations +,-,/,* () positive reals"
84995,359,0.6239554317548747,"Order of Operations +,-,/,* () positive reals"
84996,324,0.7623456790123457,"Order of Operations +,-,/,* () positive reals"
84997,359,0.7437325905292479,"Order of Operations +,-,/,* () positive reals"
84998,340,0.7352941176470589,"Order of Operations +,-,/,* () positive reals"
85009,69,0.4927536231884058,Finding Percents
85010,59,0.6779661016949152,Finding Percents
85011,74,0.7162162162162162,Finding Percents
85012,47,0.723404255319149,Finding Percents
85013,52,0.36538461538461536,Finding Percents
85014,55,0.4727272727272727,Finding Percents
85015,50,0.36,Finding Percents
85016,63,0.4444444444444444,Finding Percents
85017,63,0.47619047619047616,Finding Percents
85018,59,0.5084745762711864,Finding Percents
85019,498,0.8012048192771084,Order of Operations All
85022,349,0.8538681948424068,Order of Operations All
85025,392,0.8877551020408163,Order of Operations All
85028,352,0.8522727272727273,Order of Operations All
85031,389,0.8766066838046273,Order of Operations All
85034,375,0.8186666666666667,Order of Operations All
85037,341,0.7741935483870968,Order of Operations All
85040,337,0.8397626112759644,Order of Operations All
85043,355,0.8450704225352113,Order of Operations All
85046,369,0.8238482384823849,Order of Operations All
85049,55,0.5272727272727272,Finding Percents
85050,127,0.5039370078740157,Finding Percents
85051,45,0.6444444444444445,Finding Percents
85052,54,0.5,Finding Percents
85053,62,0.5483870967741935,Finding Percents
85054,67,0.6865671641791045,Finding Percents
85055,60,0.5666666666666667,Finding Percents
85056,359,0.8133704735376045,Order of Operations All
85057,55,0.5818181818181818,Finding Percents
85060,57,0.40350877192982454,Finding Percents
85061,63,0.6825396825396826,Finding Percents
85062,389,0.8663239074550129,Order of Operations All
85065,358,0.8547486033519553,Order of Operations All
85068,350,0.8285714285714286,Order of Operations All
85071,320,0.875,Order of Operations All
85074,435,0.8597701149425288,Order of Operations All
85077,389,0.8251928020565553,Order of Operations All
85080,416,0.8365384615384616,Order of Operations All
85083,339,0.831858407079646,Order of Operations All
85086,517,0.8278529980657641,Order of Operations All
85089,32,0.625,Percent Of
85090,30,0.4666666666666667,Percent Of
85091,28,0.75,Percent Of
85092,21,0.7142857142857143,Percent Of
85093,24,0.625,Percent Of
85094,30,0.8333333333333334,Percent Of
85095,29,0.6206896551724138,Percent Of
85096,27,0.7407407407407407,Percent Of
85097,34,0.7352941176470589,Percent Of
85098,44,0.7727272727272727,Percent Of
85099,70,0.7857142857142857,Percent Of
85100,90,0.6,Percent Of
85101,74,0.6891891891891891,Percent Of
85102,81,0.8148148148148148,Percent Of
85103,63,0.7619047619047619,Percent Of
85104,83,0.6506024096385542,Percent Of
85105,85,0.6470588235294118,Percent Of
85106,56,0.75,Percent Of
85107,68,0.6176470588235294,Percent Of
85108,69,0.7391304347826086,Percent Of
85110,505,0.7465346534653465,"Order of Operations +,-,/,* () positive reals"
85111,531,0.8210922787193974,"Order of Operations +,-,/,* () positive reals"
85112,333,0.7177177177177178,"Order of Operations +,-,/,* () positive reals"
85113,431,0.7842227378190255,"Order of Operations +,-,/,* () positive reals"
85117,347,0.6657060518731989,"Order of Operations +,-,/,* () positive reals"
85118,388,0.8350515463917526,"Order of Operations +,-,/,* () positive reals"
85119,531,0.7984934086629002,"Order of Operations +,-,/,* () positive reals"
85210,57,0.5964912280701754,Finding Percents
85211,55,0.6181818181818182,Finding Percents
85212,69,0.8260869565217391,Finding Percents
85213,63,0.49206349206349204,Finding Percents
85214,58,0.5344827586206896,Finding Percents
85215,56,0.2857142857142857,Finding Percents
85216,52,0.7307692307692307,Finding Percents
85217,61,0.3442622950819672,Finding Percents
85218,50,0.42,Finding Percents
85219,58,0.5,Finding Percents
85240,49,0.42857142857142855,Finding Percents
85241,58,0.7068965517241379,Finding Percents
85242,61,0.5409836065573771,Finding Percents
85243,49,0.5918367346938775,Finding Percents
85244,50,0.58,Finding Percents
85245,68,0.7647058823529411,Finding Percents
85246,52,0.5384615384615384,Finding Percents
85247,45,0.4888888888888889,Finding Percents
85248,67,0.5522388059701493,Finding Percents
85249,57,0.631578947368421,Finding Percents
85264,8,0.875,Absolute Value
85265,10,0.9,Absolute Value
85266,5,1.0,Absolute Value
85267,3,0.6666666666666666,Absolute Value
85268,5,1.0,Absolute Value
85269,7,1.0,Absolute Value
85270,4,0.75,Absolute Value
85271,7,1.0,Absolute Value
85272,4,0.75,Absolute Value
85273,5,0.6,Absolute Value
85334,4,1.0,Absolute Value
85336,63,0.7142857142857143,Absolute Value
85337,5,1.0,Absolute Value
85338,6,0.6666666666666666,Absolute Value
85339,10,0.8,Absolute Value
85340,5,1.0,Absolute Value
85341,5,1.0,Absolute Value
85342,6,0.8333333333333334,Absolute Value
85343,3,1.0,Absolute Value
85553,1,1.0,Scientific Notation
85578,5,0.8,Scientific Notation
85579,4,0.5,Scientific Notation
85580,9,0.7777777777777778,Scientific Notation
85581,9,0.5555555555555556,Scientific Notation
85582,4,0.75,Scientific Notation
85583,5,0.6,Scientific Notation
85584,3,0.3333333333333333,Scientific Notation
85585,4,0.75,Scientific Notation
85586,4,0.75,Scientific Notation
85587,5,1.0,Scientific Notation
85588,5,0.6,Scientific Notation
85589,4,0.75,Scientific Notation
85590,5,0.8,Scientific Notation
85591,3,1.0,Scientific Notation
85592,4,1.0,Scientific Notation
85593,3,0.3333333333333333,Scientific Notation
85594,4,0.75,Scientific Notation
85595,5,0.8,Scientific Notation
85596,3,1.0,Scientific Notation
85597,6,0.6666666666666666,Scientific Notation
85598,2,0.5,Scientific Notation
85599,1,1.0,Scientific Notation
85600,4,0.75,Scientific Notation
85601,4,0.75,Scientific Notation
85602,5,0.8,Scientific Notation
85603,4,1.0,Scientific Notation
85604,1,1.0,Scientific Notation
85605,8,0.625,Scientific Notation
85606,6,0.8333333333333334,Scientific Notation
85608,4,1.0,Scientific Notation
85609,1,0.0,Scientific Notation
85610,3,1.0,Scientific Notation
85611,3,1.0,Scientific Notation
85612,4,0.5,Scientific Notation
85613,5,0.8,Scientific Notation
85614,3,0.6666666666666666,Scientific Notation
85615,2,1.0,Scientific Notation
85616,5,0.8,Scientific Notation
85617,2,1.0,Scientific Notation
85618,2,1.0,Scientific Notation
85619,4,0.75,Scientific Notation
85620,2,0.5,Scientific Notation
85621,4,0.75,Scientific Notation
85622,1,1.0,Scientific Notation
85623,5,0.8,Scientific Notation
85624,2,0.5,Scientific Notation
85625,2,1.0,Scientific Notation
85626,6,0.8333333333333334,Scientific Notation
85627,2,1.0,Scientific Notation
85648,26,0.5769230769230769,Percent Of
85649,29,0.7931034482758621,Percent Of
85650,31,0.7419354838709677,Percent Of
85651,28,0.75,Percent Of
85652,37,0.5675675675675675,Percent Of
85653,27,0.6666666666666666,Percent Of
85654,24,0.5833333333333334,Percent Of
85655,33,0.6060606060606061,Percent Of
85656,28,0.6428571428571429,Percent Of
85657,39,0.7435897435897436,Percent Of
85658,29,0.7931034482758621,Percent Of
85659,20,0.6,Percent Of
85660,27,0.8888888888888888,Percent Of
85661,32,0.78125,Percent Of
85662,20,0.65,Percent Of
85663,34,0.6764705882352942,Percent Of
85664,29,0.7586206896551724,Percent Of
85665,30,0.8666666666666667,Percent Of
85666,42,0.5238095238095238,Percent Of
85667,28,0.6428571428571429,Percent Of
85668,68,0.7794117647058824,Percent Of
85669,79,0.6835443037974683,Percent Of
85670,80,0.7125,Percent Of
85671,61,0.7049180327868853,Percent Of
85672,59,0.6779661016949152,Percent Of
85673,65,0.676923076923077,Percent Of
85674,80,0.7625,Percent Of
85675,69,0.782608695652174,Percent Of
85676,83,0.7349397590361446,Percent Of
85677,79,0.759493670886076,Percent Of
85678,74,0.7432432432432432,Percent Of
85679,81,0.691358024691358,Percent Of
85680,69,0.7101449275362319,Percent Of
85681,68,0.7794117647058824,Percent Of
85682,66,0.8181818181818182,Percent Of
85683,72,0.7083333333333334,Percent Of
85684,83,0.6144578313253012,Percent Of
85685,75,0.7066666666666667,Percent Of
85686,71,0.6901408450704225,Percent Of
85687,81,0.691358024691358,Percent Of
85691,399,0.8020050125313283,Ordering Positive Decimals
85692,222,0.7882882882882883,Ordering Positive Decimals
85693,187,0.7433155080213903,Ordering Positive Decimals
85694,202,0.599009900990099,Ordering Positive Decimals
85695,203,0.7044334975369458,Ordering Positive Decimals
85696,212,0.7971698113207547,Ordering Positive Decimals
85697,194,0.6597938144329897,Ordering Positive Decimals
85698,211,0.6018957345971564,Ordering Positive Decimals
85699,195,0.6256410256410256,Ordering Positive Decimals
